1541693, 4463540
1501935, 4453577
1534708, 4504570
1461748, 4412045
1536425, 4486840
1475832, 4421862
1543861, 4496448
1476591, 4425394
1548475, 4506526
1485897, 4452913
1562819, 4506427
1467474, 4458524
1508529, 4436547
1511417, 4483128
1506567, 4455248
1515398, 4463996
1488764, 4439649
1502592, 4489557
1497711, 4420722
1486082, 4483378
1526212, 4472531
1536905, 4475124
1513378, 4499104
1508533, 4458459
1493426, 4429019
1498494, 4482128
1520206, 4406089
1520391, 4511732
1520049, 4471681
1481565, 4463045
1509914, 4470122
1498417, 4439142
1540206, 4555413
1472666, 4365573
1538712, 4525437
1477512, 4456965
1538222, 4483314
1486232, 4461573
1529323, 4462428
1453560, 4389045
1526396, 4500689
1522199, 4418270
1518891, 4485425
1502326, 4493279
1512157, 4440469
1504978, 4458457
1510688, 4490244
1506044, 4400637
1529553, 4538529
1511486, 4453597
1512599, 4438451
1484005, 4477339
1508427, 4443168
1505164, 4474446
1535977, 4476797
1480547, 4454297
1519381, 4467371
1461975, 4442193
1546422, 4488224
1481900, 4441790
1538043, 4426215
1474458, 4498970
1530339, 4426840
1496343, 4437747
1552475, 4458954
1464154, 4472675
1507593, 4433156
1478030, 4486256
1553012, 4435022
1476245, 4471346
1545118, 4422515
1500375, 4524746
1524186, 4385899
1486514, 4525060
1510362, 4411169
1539181, 4487095
1502022, 4427978
1506233, 4493373
1508914, 4444216
1484743, 4492365
1526403, 4407733
1499366, 4498061
1499893, 4460326
1518941, 4470692
1488050, 4422038
1518189, 4499790
1471635, 4420225
1504632, 4512348
1474869, 4413771
1526839, 4498813
1490712, 4442357
1482678, 4473299
1499493, 4458172
1505107, 4465382
1478765, 4418421
